MONTH,GEOGRAPHY,DURATION,AGE GROUP,Both sexes,Male,Female
Jun2015,Central region,   26 weeks ,  25-44,1.5,0.0,0.0
Jun2015,Central region,   26 weeks ,  45-54,2.1,0.0,0.0
Jun2015,Central region,   26 weeks ,  55-64,0.0,0.0,0.0
Jun2015,Central region,   26 weeks ,  65 years and over,0.0,0.0,0.0
Jun2015,Central region,   27 weeks or more,"Total, 15 years and over",51.2,29.9,21.3
Jun2015,Central region,   27 weeks or more, 15-64 years,49.4,28.5,21.0
Jun2015,Central region,   27 weeks or more,  15-19,3.1,1.5,1.5
Jun2015,Central region,   27 weeks or more,  20-24,6.3,3.3,3.0
Jun2015,Central region,   27 weeks or more,  25-44,16.3,9.6,6.7
Jun2015,Central region,   27 weeks or more,  45-54,13.4,8.2,5.1
Jun2015,Central region,   27 weeks or more,  55-64,10.5,5.8,4.6
Jun2015,Central region,   27 weeks or more,  65 years and over,1.7,0.0,0.0
Jun2015,Central region,      27 - 51 weeks,"Total, 15 years and over",15.8,8.9,6.9
Jun2015,Central region,      27 - 51 weeks, 15-64 years,15.3,8.4,6.9
Jun2015,Central region,      27 - 51 weeks,  15-19,0.0,0.0,0.0
Jun2015,Central region,      27 - 51 weeks,  20-24,2.3,0.0,1.5
Jun2015,Central region,      27 - 51 weeks,  25-44,6.3,3.7,2.5
Jun2015,Central region,      27 - 51 weeks,  45-54,3.6,2.2,0.0
Jun2015,Central region,      27 - 51 weeks,  55-64,2.5,0.0,0.0
Jun2015,Central region,      27 - 51 weeks,  65 years and over,0.0,0.0,0.0
Jun2015,Central region,      52 weeks,"Total, 15 years and over",14.7,8.4,6.3
Jun2015,Central region,      52 weeks, 15-64 years,13.8,7.8,5.9
Jun2015,Central region,      52 weeks,  15-19,1.5,0.0,0.0
Jun2015,Central region,      52 weeks,  20-24,3.2,2.0,0.0
Jun2015,Central region,      52 weeks,  25-44,3.5,1.9,1.6
Jun2015,Central region,      52 weeks,  45-54,3.2,1.9,0.0
Jun2015,Central region,      52 weeks,  55-64,2.5,0.0,0.0
Jun2015,Central region,      52 weeks,  65 years and over,0.0,0.0,0.0
Jun2015,Central region,      53 weeks or more,"Total, 15 years and over",20.7,12.5,8.1
Jun2015,Central region,      53 weeks or more, 15-64 years,20.4,12.2,8.1
Jun2015,Central region,      53 weeks or more,  15-19,0.0,0.0,0.0
Jun2015,Central region,      53 weeks or more,  20-24,0.0,0.0,0.0
Jun2015,Central region,      53 weeks or more,  25-44,6.5,4.0,2.6
Jun2015,Central region,      53 weeks or more,  45-54,6.6,4.1,2.5
Jun2015,Central region,      53 weeks or more,  55-64,5.5,3.1,2.4
Jun2015,Central region,      53 weeks or more,  65 years and over,0.0,0.0,0.0
Jun2015,Central region,   Duration unknown,"Total, 15 years and over",11.0,6.0,5.0
Jun2015,Central region,   Duration unknown, 15-64 years,11.0,6.0,5.0
Jun2015,Central region,   Duration unknown,  15-19,2.9,1.6,0.0
Jun2015,Central region,   Duration unknown,  20-24,4.0,2.1,1.9
Jun2015,Central region,   Duration unknown,  25-44,2.9,1.5,0.0
Jun2015,Central region,   Duration unknown,  45-54,0.0,0.0,0.0
Jun2015,Central region,   Duration unknown,  55-64,0.0,0.0,0.0
Jun2015,Central region,   Duration unknown,  65 years and over,0.0,0.0,0.0
Jun2015,Central region,Average weeks unemployed (no top-code),"Total, 15 years and over",19.5,22.4,16.6
Jun2015,Central region,Average weeks unemployed (no top-code), 15-64 years,19.5,22.4,16.6
Jun2015,Central region,Average weeks unemployed (no top-code),  15-19,9.1,9.9,8.1
Jun2015,Central region,Average weeks unemployed (no top-code),  20-24,13.6,15.2,11.9
Jun2015,Central region,Average weeks unemployed (no top-code),  25-44,18.3,21.5,15.4
Jun2015,Central region,Average weeks unemployed (no top-code),  45-54,29.2,38.9,21.1
Jun2015,Central region,Average weeks unemployed (no top-code),  55-64,34.6,36.3,33.0
Jun2015,Central region,Average weeks unemployed (no top-code),  65 years and over,18.9,22.2,14.4
Jun2015,Central region,Average weeks unemployed (top-code = 99 weeks),"Total, 15 years and over",17.8,20.0,15.7
Jun2015,Central region,Average weeks unemployed (top-code = 99 weeks), 15-64 years,17.8,19.9,15.7
Jun2015,Central region,Average weeks unemployed (top-code = 99 weeks),  15-19,9.1,9.8,8.1
Jun2015,Central region,Average weeks unemployed (top-code = 99 weeks),  20-24,13.5,15.1,11.9
Jun2015,Central region,Average weeks unemployed (top-code = 99 weeks),  25-44,17.7,20.3,15.2
Jun2015,Central region,Average weeks unemployed (top-code = 99 weeks),  45-54,24.8,31.1,19.6
Jun2015,Central region,Average weeks unemployed (top-code = 99 weeks),  55-64,28.7,29.1,28.2
Jun2015,Central region,Average weeks unemployed (top-code = 99 weeks),  65 years and over,18.9,22.2,14.4
Jun2015,Western region,Total unemployed,"Total, 15 years and over",112.4,64.7,47.7
Jun2015,Western region,Total unemployed, 15-64 years,110.8,63.7,47.1
Jun2015,Western region,Total unemployed,  15-19,21.4,11.7,9.6
Jun2015,Western region,Total unemployed,  20-24,20.3,12.0,8.3
Jun2015,Western region,Total unemployed,  25-44,40.1,23.2,16.9
Jun2015,Western region,Total unemployed,  45-54,16.7,8.8,8.0
Jun2015,Western region,Total unemployed,  55-64,12.3,8.0,4.3
Jun2015,Western region,Total unemployed,  65 years and over,1.6,0.0,0.0
Jun2015,Western region,   1 - 4 weeks,"Total, 15 years and over",36.1,19.5,16.6
Jun2015,Western region,   1 - 4 weeks, 15-64 years,35.6,19.2,16.4
Jun2015,Western region,   1 - 4 weeks,  15-19,9.5,5.4,4.1
Jun2015,Western region,   1 - 4 weeks,  20-24,7.7,4.2,3.5
Jun2015,Western region,   1 - 4 weeks,  25-44,11.1,5.7,5.4
Jun2015,Western region,   1 - 4 weeks,  45-54,4.1,1.7,2.5
Jun2015,Western region,   1 - 4 weeks,  55-64,3.2,2.3,0.0
Jun2015,Western region,   1 - 4 weeks,  65 years and over,0.0,0.0,0.0
Jun2015,Western region,   5 - 13 weeks,"Total, 15 years and over",29.8,18.2,11.6
Jun2015,Western region,   5 - 13 weeks, 15-64 years,29.5,18.0,11.5
Jun2015,Western region,   5 - 13 weeks,  15-19,6.1,2.8,3.3
Jun2015,Western region,   5 - 13 weeks,  20-24,4.0,2.8,0.0
Jun2015,Western region,   5 - 13 weeks,  25-44,11.5,7.4,4.2
Jun2015,Western region,   5 - 13 weeks,  45-54,5.4,3.3,2.1
Jun2015,Western region,   5 - 13 weeks,  55-64,2.5,1.7,0.0
Jun2015,Western region,   5 - 13 weeks,  65 years and over,0.0,0.0,0.0
Jun2015,Western region,   14 - 25 weeks,"Total, 15 years and over",20.2,12.3,7.9
Jun2015,Western region,   14 - 25 weeks, 15-64 years,20.0,12.1,7.9
Jun2015,Western region,   14 - 25 weeks,  15-19,2.2,0.0,0.0
Jun2015,Western region,   14 - 25 weeks,  20-24,3.6,2.5,0.0
Jun2015,Western region,   14 - 25 weeks,  25-44,8.5,4.9,3.7
Jun2015,Western region,   14 - 25 weeks,  45-54,3.2,1.7,1.5
Jun2015,Western region,   14 - 25 weeks,  55-64,2.5,1.8,0.0
Jun2015,Western region,   14 - 25 weeks,  65 years and over,0.0,0.0,0.0
Jun2015,Western region,   26 weeks ,"Total, 15 years and over",1.9,0.0,0.0
Jun2015,Western region,   26 weeks , 15-64 years,1.9,0.0,0.0
Jun2015,Western region,   26 weeks ,  15-19,0.0,0.0,0.0
Jun2015,Western region,   26 weeks ,  20-24,0.0,0.0,0.0
Jun2015,Western region,   26 weeks ,  25-44,0.0,0.0,0.0
Jun2015,Western region,   26 weeks ,  45-54,0.0,0.0,0.0
Jun2015,Western region,   26 weeks ,  55-64,0.0,0.0,0.0
Jun2015,Western region,   26 weeks ,  65 years and over,0.0,0.0,0.0
Jun2015,Western region,   27 weeks or more,"Total, 15 years and over",19.8,10.3,9.4
Jun2015,Western region,   27 weeks or more, 15-64 years,19.2,10.0,9.2
Jun2015,Western region,   27 weeks or more,  15-19,2.0,0.0,0.0
Jun2015,Western region,   27 weeks or more,  20-24,4.0,2.1,1.9
Jun2015,Western region,   27 weeks or more,  25-44,6.4,3.5,2.8
Jun2015,Western region,   27 weeks or more,  45-54,3.4,1.6,1.8
Jun2015,Western region,   27 weeks or more,  55-64,3.4,1.7,1.7
Jun2015,Western region,   27 weeks or more,  65 years and over,0.0,0.0,0.0
Jun2015,Western region,      27 - 51 weeks,"Total, 15 years and over",8.4,5.4,3.0
Jun2015,Western region,      27 - 51 weeks, 15-64 years,8.1,5.2,3.0
Jun2015,Western region,      27 - 51 weeks,  15-19,0.0,0.0,0.0
Jun2015,Western region,      27 - 51 weeks,  20-24,0.0,0.0,0.0
Jun2015,Western region,      27 - 51 weeks,  25-44,3.1,2.0,0.0
Jun2015,Western region,      27 - 51 weeks,  45-54,0.0,0.0,0.0
Jun2015,Western region,      27 - 51 weeks,  55-64,0.0,0.0,0.0
Jun2015,Western region,      27 - 51 weeks,  65 years and over,0.0,0.0,0.0
Jun2015,Western region,      52 weeks,"Total, 15 years and over",4.7,2.3,2.4
Jun2015,Western region,      52 weeks, 15-64 years,4.5,2.2,2.3
Jun2015,Western region,      52 weeks,  15-19,0.0,0.0,0.0
Jun2015,Western region,      52 weeks,  20-24,0.0,0.0,0.0
Jun2015,Western region,      52 weeks,  25-44,0.0,0.0,0.0
Jun2015,Western region,      52 weeks,  45-54,0.0,0.0,0.0
Jun2015,Western region,      52 weeks,  55-64,0.0,0.0,0.0
Jun2015,Western region,      52 weeks,  65 years and over,0.0,0.0,0.0
Jun2015,Western region,      53 weeks or more,"Total, 15 years and over",6.7,2.6,4.0
Jun2015,Western region,      53 weeks or more, 15-64 years,6.5,2.6,3.9
Jun2015,Western region,      53 weeks or more,  15-19,0.0,0.0,0.0
Jun2015,Western region,      53 weeks or more,  20-24,0.0,0.0,0.0
Jun2015,Western region,      53 weeks or more,  25-44,2.0,0.0,0.0
Jun2015,Western region,      53 weeks or more,  45-54,1.6,0.0,0.0
Jun2015,Western region,      53 weeks or more,  55-64,0.0,0.0,0.0
Jun2015,Western region,      53 weeks or more,  65 years and over,0.0,0.0,0.0
Jun2015,Western region,   Duration unknown,"Total, 15 years and over",4.6,3.0,1.6
Jun2015,Western region,   Duration unknown, 15-64 years,4.6,3.0,1.6
Jun2015,Western region,   Duration unknown,  15-19,0.0,0.0,0.0
Jun2015,Western region,   Duration unknown,  20-24,0.0,0.0,0.0
Jun2015,Western region,   Duration unknown,  25-44,1.7,0.0,0.0
Jun2015,Western region,   Duration unknown,  45-54,0.0,0.0,0.0
Jun2015,Western region,   Duration unknown,  55-64,0.0,0.0,0.0
Jun2015,Western region,   Duration unknown,  65 years and over,0.0,0.0,0.0
Jun2015,Western region,Average weeks unemployed (no top-code),"Total, 15 years and over",19.4,17.6,21.8
Jun2015,Western region,Average weeks unemployed (no top-code), 15-64 years,19.3,17.6,21.7
Jun2015,Western region,Average weeks unemployed (no top-code),  15-19,11.0,11.6,10.3
Jun2015,Western region,Average weeks unemployed (no top-code),  20-24,20.8,16.8,26.8
Jun2015,Western region,Average weeks unemployed (no top-code),  25-44,20.1,20.1,20.3
Jun2015,Western region,Average weeks unemployed (no top-code),  45-54,21.4,19.1,23.8
Jun2015,Western region,Average weeks unemployed (no top-code),  55-64,26.1,18.9,39.0
Jun2015,Western region,Average weeks unemployed (no top-code),  65 years and over,23.4,19.4,30.2
Jun2015,Western region,Average weeks unemployed (top-code = 99 weeks),"Total, 15 years and over",17.5,16.2,19.2
Jun2015,Western region,Average weeks unemployed (top-code = 99 weeks), 15-64 years,17.4,16.2,19.0
Jun2015,Western region,Average weeks unemployed (top-code = 99 weeks),  15-19,11.0,11.6,10.3
Jun2015,Western region,Average weeks unemployed (top-code = 99 weeks),  20-24,19.6,16.8,23.8
Jun2015,Western region,Average weeks unemployed (top-code = 99 weeks),  25-44,17.1,16.5,18.0
Jun2015,Western region,Average weeks unemployed (top-code = 99 weeks),  45-54,19.2,18.5,20.1
Jun2015,Western region,Average weeks unemployed (top-code = 99 weeks),  55-64,23.4,18.8,31.5
Jun2015,Western region,Average weeks unemployed (top-code = 99 weeks),  65 years and over,23.4,19.4,30.2
Jun2015,Northern region,Total unemployed,"Total, 15 years and over",27.3,17.7,9.7
Jun2015,Northern region,Total unemployed, 15-64 years,26.8,17.3,9.5
Jun2015,Northern region,Total unemployed,  15-19,4.5,2.2,2.3
Jun2015,Northern region,Total unemployed,  20-24,5.5,3.8,1.7
Jun2015,Northern region,Total unemployed,  25-44,8.4,5.4,3.0
Jun2015,Northern region,Total unemployed,  45-54,4.2,2.5,1.7
Jun2015,Northern region,Total unemployed,  55-64,4.2,3.3,0.0
Jun2015,Northern region,Total unemployed,  65 years and over,0.0,0.0,0.0
Jun2015,Northern region,   1 - 4 weeks,"Total, 15 years and over",9.3,5.2,4.1
Jun2015,Northern region,   1 - 4 weeks, 15-64 years,9.3,5.2,4.1
Jun2015,Northern region,   1 - 4 weeks,  15-19,2.0,0.0,0.0
Jun2015,Northern region,   1 - 4 weeks,  20-24,2.0,0.0,0.0
Jun2015,Northern region,   1 - 4 weeks,  25-44,2.8,0.0,0.0
Jun2015,Northern region,   1 - 4 weeks,  45-54,1.5,0.0,0.0
Jun2015,Northern region,   1 - 4 weeks,  55-64,0.0,0.0,0.0
Jun2015,Northern region,   1 - 4 weeks,  65 years and over,0.0,0.0,0.0
Jun2015,Northern region,   5 - 13 weeks,"Total, 15 years and over",6.7,4.4,2.3
Jun2015,Northern region,   5 - 13 weeks, 15-64 years,6.5,4.3,2.3
Jun2015,Northern region,   5 - 13 weeks,  15-19,0.0,0.0,0.0
Jun2015,Northern region,   5 - 13 weeks,  20-24,1.7,0.0,0.0
Jun2015,Northern region,   5 - 13 weeks,  25-44,2.0,1.5,0.0
Jun2015,Northern region,   5 - 13 weeks,  45-54,0.0,0.0,0.0
Jun2015,Northern region,   5 - 13 weeks,  55-64,0.0,0.0,0.0
Jun2015,Northern region,   5 - 13 weeks,  65 years and over,0.0,0.0,0.0
Jun2015,Northern region,   14 - 25 weeks,"Total, 15 years and over",5.1,3.5,1.6
Jun2015,Northern region,   14 - 25 weeks, 15-64 years,4.8,3.3,1.5
Jun2015,Northern region,   14 - 25 weeks,  15-19,0.0,0.0,0.0
Jun2015,Northern region,   14 - 25 weeks,  20-24,0.0,0.0,0.0
Jun2015,Northern region,   14 - 25 weeks,  25-44,1.8,0.0,0.0
Jun2015,Northern region,   14 - 25 weeks,  45-54,0.0,0.0,0.0
Jun2015,Northern region,   14 - 25 weeks,  55-64,0.0,0.0,0.0
Jun2015,Northern region,   14 - 25 weeks,  65 years and over,0.0,0.0,0.0
Jun2015,Northern region,   26 weeks ,"Total, 15 years and over",0.0,0.0,0.0
Jun2015,Northern region,   26 weeks , 15-64 years,0.0,0.0,0.0
Jun2015,Northern region,   26 weeks ,  15-19,0.0,0.0,0.0
Jun2015,Northern region,   26 weeks ,  20-24,0.0,0.0,0.0
Jun2015,Northern region,   26 weeks ,  25-44,0.0,0.0,0.0
Jun2015,Northern region,   26 weeks ,  45-54,0.0,0.0,0.0
Jun2015,Northern region,   26 weeks ,  55-64,0.0,0.0,0.0
Jun2015,Northern region,   26 weeks ,  65 years and over,0.0,0.0,0.0
Jun2015,Northern region,   27 weeks or more,"Total, 15 years and over",4.2,3.0,0.0
Jun2015,Northern region,   27 weeks or more, 15-64 years,4.1,2.9,0.0
Jun2015,Northern region,   27 weeks or more,  15-19,0.0,0.0,0.0
Jun2015,Northern region,   27 weeks or more,  20-24,0.0,0.0,0.0
Jun2015,Northern region,   27 weeks or more,  25-44,0.0,0.0,0.0
Jun2015,Northern region,   27 weeks or more,  45-54,0.0,0.0,0.0
Jun2015,Northern region,   27 weeks or more,  55-64,0.0,0.0,0.0
Jun2015,Northern region,   27 weeks or more,  65 years and over,0.0,0.0,0.0
Jun2015,Northern region,      27 - 51 weeks,"Total, 15 years and over",0.0,0.0,0.0
Jun2015,Northern region,      27 - 51 weeks, 15-64 years,0.0,0.0,0.0
Jun2015,Northern region,      27 - 51 weeks,  15-19,0.0,0.0,0.0
Jun2015,Northern region,      27 - 51 weeks,  20-24,0.0,0.0,0.0
Jun2015,Northern region,      27 - 51 weeks,  25-44,0.0,0.0,0.0
Jun2015,Northern region,      27 - 51 weeks,  45-54,0.0,0.0,0.0
Jun2015,Northern region,      27 - 51 weeks,  55-64,0.0,0.0,0.0
Jun2015,Northern region,      27 - 51 weeks,  65 years and over,0.0,0.0,0.0
Jun2015,Northern region,      52 weeks,"Total, 15 years and over",0.0,0.0,0.0
Jun2015,Northern region,      52 weeks, 15-64 years,0.0,0.0,0.0
Jun2015,Northern region,      52 weeks,  15-19,0.0,0.0,0.0
Jun2015,Northern region,      52 weeks,  20-24,0.0,0.0,0.0
Jun2015,Northern region,      52 weeks,  25-44,0.0,0.0,0.0
Jun2015,Northern region,      52 weeks,  45-54,0.0,0.0,0.0
Jun2015,Northern region,      52 weeks,  55-64,0.0,0.0,0.0
Jun2015,Northern region,      52 weeks,  65 years and over,0.0,0.0,0.0
Jun2015,Northern region,      53 weeks or more,"Total, 15 years and over",1.6,0.0,0.0
Jun2015,Northern region,      53 weeks or more, 15-64 years,1.5,0.0,0.0
Jun2015,Northern region,      53 weeks or more,  15-19,0.0,0.0,0.0
Jun2015,Northern region,      53 weeks or more,  20-24,0.0,0.0,0.0
Jun2015,Northern region,      53 weeks or more,  25-44,0.0,0.0,0.0
Jun2015,Northern region,      53 weeks or more,  45-54,0.0,0.0,0.0
Jun2015,Northern region,      53 weeks or more,  55-64,0.0,0.0,0.0
Jun2015,Northern region,      53 weeks or more,  65 years and over,0.0,0.0,0.0
Jun2015,Northern region,   Duration unknown,"Total, 15 years and over",1.6,0.0,0.0
Jun2015,Northern region,   Duration unknown, 15-64 years,1.6,0.0,0.0
Jun2015,Northern region,   Duration unknown,  15-19,0.0,0.0,0.0
Jun2015,Northern region,   Duration unknown,  20-24,0.0,0.0,0.0
Jun2015,Northern region,   Duration unknown,  25-44,0.0,0.0,0.0
Jun2015,Northern region,   Duration unknown,  45-54,0.0,0.0,0.0
Jun2015,Northern region,   Duration unknown,  55-64,0.0,0.0,0.0
Jun2015,Northern region,   Duration unknown,  65 years and over,0.0,0.0,0.0
Jun2015,Northern region,Average weeks unemployed (no top-code),"Total, 15 years and over",18.7,21.1,14.4
Jun2015,Northern region,Average weeks unemployed (no top-code), 15-64 years,18.3,20.3,14.4
Jun2015,Northern region,Average weeks unemployed (no top-code),  15-19,12.4,15.1,9.6
Jun2015,Northern region,Average weeks unemployed (no top-code),  20-24,13.5,17.4,5.4
Jun2015,Northern region,Average weeks unemployed (no top-code),  25-44,20.1,20.7,19.2
Jun2015,Northern region,Average weeks unemployed (no top-code),  45-54,22.7,24.4,20.1
Jun2015,Northern region,Average weeks unemployed (no top-code),  55-64,22.4,24.1,15.9
Jun2015,Northern region,Average weeks unemployed (no top-code),  65 years and over,46.4,54.0,15.0
Jun2015,Northern region,Average weeks unemployed (top-code = 99 weeks),"Total, 15 years and over",17.3,19.4,13.5
Jun2015,Northern region,Average weeks unemployed (top-code = 99 weeks), 15-64 years,17.3,19.3,13.5
Jun2015,Northern region,Average weeks unemployed (top-code = 99 weeks),  15-19,12.4,15.1,9.6
Jun2015,Northern region,Average weeks unemployed (top-code = 99 weeks),  20-24,13.4,17.3,5.4
Jun2015,Northern region,Average weeks unemployed (top-code = 99 weeks),  25-44,18.6,19.8,16.7
Jun2015,Northern region,Average weeks unemployed (top-code = 99 weeks),  45-54,20.2,20.5,19.8
Jun2015,Northern region,Average weeks unemployed (top-code = 99 weeks),  55-64,21.9,23.5,15.9
Jun2015,Northern region,Average weeks unemployed (top-code = 99 weeks),  65 years and over,22.2,24.0,15.0
Sep2015,"Total, Ontario regions",Total unemployed,"Total, 15 years and over",535.4,270.8,264.6
Sep2015,"Total, Ontario regions",Total unemployed, 15-64 years,520.6,260.6,260.0
Sep2015,"Total, Ontario regions",Total unemployed,  15-19,93.7,43.9,49.8
Sep2015,"Total, Ontario regions",Total unemployed,  20-24,86.1,52.4,33.6
Sep2015,"Total, Ontario regions",Total unemployed,  25-44,193.6,96.1,97.5
Sep2015,"Total, Ontario regions",Total unemployed,  45-54,86.1,38.9,47.2
Sep2015,"Total, Ontario regions",Total unemployed,  55-64,61.2,29.3,31.9
Sep2015,"Total, Ontario regions",Total unemployed,  65 years and over,14.9,10.2,4.6
Sep2015,"Total, Ontario regions",   1 - 4 weeks,"Total, 15 years and over",188.3,92.6,95.7
Sep2015,"Total, Ontario regions",   1 - 4 weeks, 15-64 years,184.9,90.2,94.6
Sep2015,"Total, Ontario regions",   1 - 4 weeks,  15-19,48.6,22.7,25.9
Sep2015,"Total, Ontario regions",   1 - 4 weeks,  20-24,35.7,21.7,14.1
Sep2015,"Total, Ontario regions",   1 - 4 weeks,  25-44,58.6,26.0,32.6
Sep2015,"Total, Ontario regions",   1 - 4 weeks,  45-54,25.8,11.5,14.3
Sep2015,"Total, Ontario regions",   1 - 4 weeks,  55-64,16.1,8.4,7.7
Sep2015,"Total, Ontario regions",   1 - 4 weeks,  65 years and over,3.5,2.3,0.0
Sep2015,"Total, Ontario regions",   5 - 13 weeks,"Total, 15 years and over",141.3,74.5,66.8
Sep2015,"Total, Ontario regions",   5 - 13 weeks, 15-64 years,136.0,71.5,64.5
Sep2015,"Total, Ontario regions",   5 - 13 weeks,  15-19,27.4,14.1,13.2
Sep2015,"Total, Ontario regions",   5 - 13 weeks,  20-24,25.0,15.9,9.1
Sep2015,"Total, Ontario regions",   5 - 13 weeks,  25-44,53.7,28.4,25.4
Sep2015,"Total, Ontario regions",   5 - 13 weeks,  45-54,18.9,7.3,11.6
Sep2015,"Total, Ontario regions",   5 - 13 weeks,  55-64,11.0,5.8,5.2
Sep2015,"Total, Ontario regions",   5 - 13 weeks,  65 years and over,5.2,3.0,2.3
Sep2015,"Total, Ontario regions",   14 - 25 weeks,"Total, 15 years and over",71.6,37.8,33.7
Sep2015,"Total, Ontario regions",   14 - 25 weeks, 15-64 years,70.2,37.0,33.2
Sep2015,"Total, Ontario regions",   14 - 25 weeks,  15-19,8.5,3.6,4.9
Sep2015,"Total, Ontario regions",   14 - 25 weeks,  20-24,10.7,6.4,4.4
Sep2015,"Total, Ontario regions",   14 - 25 weeks,  25-44,28.3,14.6,13.6
Sep2015,"Total, Ontario regions",   14 - 25 weeks,  45-54,14.1,7.4,6.7
Sep2015,"Total, Ontario regions",   14 - 25 weeks,  55-64,8.6,4.9,3.7
Sep2015,"Total, Ontario regions",   14 - 25 weeks,  65 years and over,0.0,0.0,0.0
Sep2015,"Total, Ontario regions",   26 weeks ,"Total, 15 years and over",5.4,3.3,2.1
Sep2015,"Total, Ontario regions",   26 weeks , 15-64 years,4.9,2.8,2.1
Sep2015,"Total, Ontario regions",   26 weeks ,  15-19,0.0,0.0,0.0
